1,1.0,1.0,0.024752475247524754,0.5,9.95E-5,1.0,2.0,2.0
2,1.0,1.0,0.6089108910891089,0.2462686567164179,0.0240955,1.0,1.0,2.0
3,2.0,1.0,0.28217821782178215,0.8631840796019901,0.1997465,1.0,2.0,1.0
4,2.0,1.0,0.35148514851485146,0.12189054726368159,0.4826115,1.0,2.0,2.0
5,2.0,1.0,0.7475247524752475,0.42039800995024873,0.2428865,1.0,2.0,1.0
6,1.0,1.0,0.3613861386138614,0.6393034825870647,0.0866535,1.0,2.0,2.0
7,2.0,1.0,0.29207920792079206,0.8532338308457711,0.2058065,1.0,2.0,2.0
8,2.0,2.0,0.8168316831683168,0.5199004975124378,0.7343765,1.0,1.0,2.0
9,2.0,2.0,0.17326732673267325,0.08208955223880597,0.6542795,1.0,2.0,2.0
10,2.0,1.0,0.04455445544554455,0.5298507462686567,0.1662345,1.0,2.0,1.0
11,2.0,1.0,0.024752475247524754,0.2860696517412935,0.5675405,1.0,1.0,2.0
12,2.0,1.0,0.4603960396039604,0.23134328358208955,7.475E-4,1.0,1.0,2.0
13,1.0,2.0,0.024752475247524754,0.31094527363184077,0.3999225,1.0,2.0,1.0
14,2.0,1.0,0.024752475247524754,0.5,9.95E-5,1.0,2.0,2.0
15,2.0,2.0,0.024752475247524754,0.927860696517413,0.6481555,1.0,2.0,1.0
16,2.0,1.0,0.9455445544554455,0.9029850746268657,8.75E-5,1.0,1.0,2.0
17,2.0,2.0,0.3415841584158416,0.9029850746268657,0.3538145,1.0,1.0,2.0
18,2.0,1.0,0.024752475247524754,0.26119402985074625,9.95E-5,1.0,2.0,1.0
19,1.0,1.0,0.7475247524752475,0.022388059701492536,0.1353265,1.0,2.0,2.0
20,2.0,2.0,0.19306930693069307,0.42039800995024873,0.3611295,1.0,2.0,1.0
21,1.0,1.0,0.6089108910891089,0.5298507462686567,5.005E-4,1.0,1.0,2.0
22,1.0,1.0,0.3415841584158416,0.39054726368159204,0.8052085,1.0,2.0,2.0
23,2.0,1.0,0.9455445544554455,0.9029850746268657,8.75E-5,1.0,1.0,1.0
24,1.0,2.0,0.9455445544554455,0.05223880597014925,0.1878285,1.0,1.0,2.0
25,1.0,2.0,0.12376237623762376,0.5845771144278606,5.525E-4,1.0,2.0,1.0
26,2.0,1.0,0.7871287128712872,0.5,0.3156605,1.0,1.0,1.0
27,2.0,1.0,0.024752475247524754,0.39054726368159204,9.95E-5,1.0,2.0,2.0
28,1.0,2.0,0.24257425742574257,0.02736318407960199,0.9786315,1.0,1.0,2.0
29,2.0,1.0,0.024752475247524754,0.26119402985074625,9.95E-5,1.0,2.0,2.0
30,1.0,1.0,0.11386138613861387,0.2512437810945274,0.1527165,1.0,1.0,2.0
31,1.0,1.0,0.07425742574257425,0.09203980099502487,1.135E-4,1.0,1.0,2.0
32,1.0,1.0,0.7673267326732673,0.39552238805970147,0.1407605,1.0,2.0,2.0
33,2.0,2.0,0.9356435643564357,0.6592039800995025,2.915E-4,1.0,2.0,1.0
34,2.0,2.0,0.09405940594059406,0.48507462686567165,0.2213695,1.0,2.0,1.0
35,1.0,1.0,0.07425742574257425,0.012437810945273632,1.135E-4,1.0,1.0,2.0
36,2.0,1.0,0.8960396039603961,0.7686567164179104,0.7259325,1.0,2.0,2.0
37,2.0,1.0,0.6089108910891089,0.012437810945273632,4.285E-4,1.0,1.0,2.0
38,2.0,1.0,0.8168316831683168,0.291044776119403,0.2292945,1.0,2.0,2.0
39,1.0,1.0,0.07425742574257425,0.07213930348258707,1.135E-4,1.0,1.0,2.0
40,2.0,2.0,0.8861386138613861,0.4054726368159204,0.4707465,1.0,2.0,1.0
41,1.0,1.0,0.07425742574257425,0.007462686567164179,1.135E-4,1.0,1.0,2.0
42,2.0,2.0,0.3415841584158416,0.9925373134328358,0.1459375,1.0,2.0,1.0
43,2.0,1.0,0.12376237623762376,0.3706467661691542,1.435E-4,1.0,1.0,2.0
44,2.0,2.0,0.6386138613861386,0.8631840796019901,0.1201005,1.0,1.0,2.0
45,1.0,1.0,0.024752475247524754,0.5,2.005E-4,1.0,2.0,2.0
46,2.0,2.0,0.9158415841584159,0.3756218905472637,0.1837325,1.0,2.0,2.0
47,2.0,1.0,0.6287128712871287,0.6940298507462687,2.445E-4,1.0,2.0,2.0
48,1.0,1.0,0.24257425742574257,0.818407960199005,0.9344545,1.0,1.0,1.0
49,2.0,1.0,0.6089108910891089,0.012437810945273632,0.0552135,1.0,1.0,1.0
50,2.0,2.0,0.5792079207920792,0.11691542288557213,0.0283695,1.0,2.0,2.0
51,1.0,1.0,0.6089108910891089,0.5298507462686567,5.005E-4,1.0,2.0,2.0
52,2.0,2.0,0.5396039603960396,0.6044776119402985,0.0456505,1.0,2.0,1.0
53,2.0,2.0,0.13366336633663367,0.1318407960199005,0.3125135,1.0,2.0,1.0
54,2.0,1.0,0.024752475247524754,0.5845771144278606,9.95E-5,1.0,2.0,2.0
55,2.0,2.0,0.5198019801980198,0.927860696517413,0.0076535,1.0,1.0,2.0
56,2.0,1.0,0.024752475247524754,0.13681592039800994,9.95E-5,1.0,2.0,2.0
57,1.0,1.0,0.9356435643564357,0.022388059701492536,0.5412775,1.0,2.0,1.0
58,2.0,1.0,0.024752475247524754,0.09203980099502487,9.95E-5,1.0,2.0,2.0
59,2.0,1.0,0.7673267326732673,0.0472636815920398,0.0713135,1.0,1.0,2.0
60,1.0,1.0,0.8267326732673267,0.7835820895522388,2.585E-4,1.0,2.0,2.0
61,1.0,2.0,0.35148514851485146,0.2064676616915423,0.0836935,1.0,1.0,1.0
62,1.0,1.0,0.8267326732673267,0.4154228855721393,2.585E-4,1.0,2.0,2.0
63,2.0,2.0,0.7673267326732673,0.7288557213930348,0.6807135,1.0,1.0,1.0
64,2.0,2.0,0.9257425742574258,0.8482587064676617,9.95E-5,1.0,1.0,1.0
65,2.0,1.0,0.10396039603960396,0.2960199004975124,0.7816595,1.0,2.0,2.0
66,1.0,1.0,0.3217821782178218,0.47512437810945274,0.0121325,1.0,2.0,1.0
67,2.0,1.0,0.4207920792079208,0.17661691542288557,0.8941425,1.0,2.0,2.0
68,2.0,1.0,0.9455445544554455,0.9776119402985075,8.75E-5,1.0,1.0,1.0
69,1.0,2.0,0.8366336633663366,0.5845771144278606,0.4499505,1.0,1.0,2.0
70,1.0,2.0,0.6485148514851485,0.30597014925373134,0.7023075,1.0,1.0,2.0
71,1.0,1.0,0.01485148514851485,0.41044776119402987,0.1620135,1.0,1.0,1.0
72,2.0,1.0,0.12376237623762376,0.3706467661691542,1.435E-4,1.0,1.0,1.0
73,2.0,2.0,0.09405940594059406,0.6691542288557214,0.4215005,1.0,2.0,2.0
74,1.0,2.0,0.07425742574257425,0.39552238805970147,0.7428165,1.0,2.0,2.0
75,2.0,2.0,0.9257425742574258,0.5646766169154229,9.95E-5,1.0,1.0,1.0
76,1.0,1.0,0.7871287128712872,0.35572139303482586,0.1621005,1.0,2.0,1.0
77,2.0,2.0,0.9257425742574258,0.5646766169154229,9.95E-5,1.0,2.0,1.0
78,1.0,2.0,0.2623762376237624,0.30597014925373134,0.8545985,1.0,2.0,1.0
79,1.0,1.0,0.024752475247524754,0.5845771144278606,9.95E-5,1.0,2.0,2.0
80,1.0,1.0,0.7673267326732673,0.8980099502487562,0.3952115,1.0,2.0,1.0
81,2.0,2.0,0.9356435643564357,0.6592039800995025,2.915E-4,1.0,2.0,2.0
82,2.0,1.0,0.8366336633663366,0.599502487562189,0.0356935,1.0,1.0,2.0
83,2.0,1.0,0.4207920792079208,0.6144278606965174,3.535E-4,1.0,2.0,2.0
84,2.0,1.0,0.0049504950495049506,0.9925373134328358,0.3606025,1.0,1.0,2.0
85,2.0,1.0,0.5693069306930693,0.007462686567164179,3.665E-4,1.0,2.0,2.0
86,2.0,2.0,0.3712871287128713,0.9577114427860697,0.1849055,1.0,1.0,2.0
87,2.0,1.0,0.9851485148514851,0.7338308457711443,0.9828735,1.0,2.0,2.0
88,2.0,1.0,0.6089108910891089,0.7786069651741293,0.0027645,1.0,1.0,1.0
89,1.0,2.0,0.8564356435643564,0.24129353233830847,0.2731495,1.0,1.0,2.0
90,2.0,1.0,0.12376237623762376,0.5447761194029851,1.435E-4,1.0,1.0,2.0
91,2.0,1.0,0.5099009900990099,0.9427860696517413,0.2224285,1.0,2.0,1.0
92,2.0,1.0,0.11386138613861387,0.21144278606965175,5.945E-4,1.0,2.0,1.0
93,2.0,2.0,0.8267326732673267,0.4900497512437811,0.1256315,1.0,1.0,1.0
94,2.0,2.0,0.9257425742574258,0.554726368159204,9.95E-5,1.0,1.0,1.0
95,1.0,1.0,0.8762376237623762,0.3009950248756219,0.9495915,1.0,2.0,1.0
96,1.0,1.0,0.024752475247524754,0.7835820895522388,9.95E-5,1.0,2.0,1.0
97,2.0,2.0,0.5099009900990099,0.21144278606965175,0.1222765,1.0,2.0,1.0
98,2.0,1.0,0.024752475247524754,0.5398009950248757,9.95E-5,1.0,2.0,2.0
99,1.0,2.0,0.7871287128712872,0.3756218905472637,0.8947485,1.0,2.0,1.0
100,1.0,1.0,0.12376237623762376,0.5447761194029851,1.435E-4,1.0,2.0,2.0
